created_at,username,sentiment_text,url,subject_tag,stance_category,final_text
2026-03-07T17:39:18.662Z,madeindex,"In case you’re wondering, just like the #USA &amp;  #Israel, #Iran is regularly launching missiles &amp; drones.They’re striking a lot of oil infrastructure in the region.It may not seem that way because filming or posting about it is illegal -people are being arrested for it.The same goes for the frequent protests.Makes you wonder who&#39;s more &quot;liberal&quot;.So today I’ll only share a photo of a burning dumpster (damage left by a group of people) with censored political graffiti.#IranWar #Politics",https://mastodon.social/@madeindex/116189112477902493,Protest/Activism,Anti-Iran,case wonder like amp regularly launch missile amp drone strike lot oil infrastructure region may seem way film post illegal people arrest go frequent protest make wonder liberal today ill share photo burn dumpster damage leave group people censor political graffiti
2026-03-07T17:38:40.000Z,ScottLucas,"RE: https://journa.host/@ScottLucas/116186718091385958#UAE President Mohamed bin Zayed issues pointed warning over #Iran retaliatory strikes""UAE has thick skin and bitter flesh – we are no easy prey.We will carry out our duty towards our country, our people, and our residents who are also part of our family""#IranWar",https://journa.host/@ScottLucas/116189109966287021,General Conflict,Neutral,president mohamed bin payed issue point warn retaliatory strike thick skin bitter flesh easy prey carry duty towards country people resident also part family
2026-03-07T17:38:23.217Z,The_Whore_of_Blahbylon,"The comedy just writes itself, folks.#Trump #EricTrump #IranWar #Nepotism",https://mastodon.social/@The_Whore_of_Blahbylon/116189108842441226,General Conflict,Neutral,comedy write folk
2026-03-07T17:36:40.042Z,arniedxer.bsky.social,"At 1733z, there are still just 2 #jamming txs in use from #Iran, on 7495 against Radio Farda, and 15750.3 against Iran International.  Will they still divert one of them to the V32 #numberstation on 7910 USB after 1800z, even though... it's no longer on air? 🤣  #shortwave #IranWar #WARINIRAN",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mgieifyzkk2a,General Conflict,Neutral,still tvs use radio garda iran international still divert one u even though long air roll floor laughing
2026-03-07T17:35:49.628Z,The_Whore_of_Blahbylon,From 2024. Who knew Trump was as a psychic? I&#39;m sure he hears that all the time. No one does psychism like him. #Trump #IranWar #StockMarket #EconomicSlowdown #EconomicStagnation #War #POTUS,https://mastodon.social/@The_Whore_of_Blahbylon/116189098778328647,General Conflict,Neutral,knew trump psychic sure hears time one psych ism like
2026-03-07T17:30:22.000Z,david,"This aged well, you Totenkopf.#USPolitics #IranWar https://pbs.twimg.com/media/HCQKQAiXUAIrnyH.jpg?name=orig",https://fouroclockfarms.club/@david/116189077348276844,General Conflict,Anti-Iran,age well tot knopf
2026-03-07T17:24:57.000Z,egberto,"Bombs Over Healthcare: Trump’s Iran Attack Highlights America’s War Spending Crisis  Trump’s Iran bombing highlights a harsh reality: trillions for war while Americans are told healthcare, childcare, and family leave are unaffordable.   #antiWarAnalysis #BeltAndRoadInitiative #CostsOfWarProject #defenseContractors #endlessWar #IranWar #MedicareForAll #militaryIndustrialComplex #opportunityCostWar #ProgressivePolitics #TrumpIranBombing #USForeignPolicy #USMilitaryBases #warEconomy  https://wp.me/p1OjMZ-oLa",https://egbertowillies.com/2026/03/07/bombs-over-healthcare-trumps-iran-attack-highlights-americas-war-spending-crisis/,Military Action,Neutral,bomb health trump iran attack highlight americas war spending crisis trump iran bomb highlight harsh reality trillion war american tell healthcare childcare family leave unaffordable
2026-03-07T17:24:27.727Z,islamjamal,"&quot;I stood before the rubble of our home… the place that sheltered us and held our dreams. Today, only memories and sorrow remain. But we still cling to hope, and we try to start anew. Whoever can help us or even share our story, please don&#39;t hesitate. 💔🙏&quot;https://chuffed.org/project/154105-islam-and-family-in-gaza-rebuilding-hope-after-war#Gaza #palestine #gazagenocide #freepalestine #genocide #Israel #gazaverified #gazamutualaid #SupportGaza #starvingcivilians #starvingpeople #PalestineAction #iran #IranWar #trump #iran #mutualaid #MutualAidRequest",https://mastodon.social/@islamjamal/116189054087630438,General Conflict,Neutral,stood rubble home place shelter u hold dream today memory sorrow remain still cling hope try start anew whoever help u even share story please do hesitate broken heart fold hand
2026-03-07T17:23:54.825Z,tuckfrump,#hero #gaza #officer #senate #iran #iranwar Another US army hero arrested for disrupting a senate hearing to protest Epstein’s distraction war on Iran .https://substack.com/@rawstory/note/c-224350974?r=17qxua&amp;utm_medium=ios&amp;utm_source=notes-share-action,https://mastodon.social/@tuckfrump/116189051932868434,Protest/Activism,Pro-Iran,another u army hero arrest disrupt senate hearing protest epstein distraction war iran
2026-03-07T17:21:37.000Z,oliver,"Well, everyone must be able to contribute something to Daddy's weird plans - strength is inherited!https://www.draftbarrontrump.com#sendbarron #trump #IranWar",https://metalized.net/@oliver/116189042904243964,General Conflict,Neutral,well everyone must able contribute something daddy weird plan strength inherit
2026-03-07T17:20:16.000Z,ClimateJenny,"This is exactly why I love #Mastodon. I was wondering, why on earth would the #Kurds want a part of this war after the way this country has treated them, over and over? Not a question you can get answered easily in the US media sphere. But here it is, on our quirky little network: Real, actual Kurds are *not* in on this. Grateful for this last refuge of truthful communication on the Internet!#IranWar #USpol  1/2 https://post.lurk.org/@crickxson/116187393025201277",https://biodiversity.social/@ClimateJenny/116189037652737221,General Conflict,Neutral,exactly love wonder earth would want part war way country treat question get answer easily u medium sphere quirky little network real actual kurd grateful last refuge truthful communication internet
2026-03-07T16:51:53.628Z,rameshgupta,"⬆️ &gt;&gt; I&#39;ve been #ImmersionLearning #French #VictorHugo perfectly captured the essence of #FoxNews, #CNN, and a whole bunch of American &quot;news&quot; #media all the way back in 1862.&quot;il y a beaucoup de bouches qui parlent et fort peu de têtes qui pensent.&quot;#Trump #Miller #StephenMiller #Hegseth #PeteHegseth #Iran #IranWar",https://mastodon.social/@rameshgupta/116188926025767905,General Conflict,Neutral,arrow get live perfectly capture essence whole bunch american news way back beau coup de touch que parent fort per de tote que pendent
2026-03-07T16:51:26.533Z,DrALJONES,"Interview: &quot;A huge amount of global oil &amp; gas passes through the Strait of Hormuz, particularly for Europe. It&#39;s already starting to affect the oil price.&quot;Alastair Crooke unpacks:* the flawed assumptions of the US about how a war on Iran would pan out;* Iran&#39;s military strategy - first, exhaust the Israeli et al. interceptors...* how the war will affect the global resource flow and economy;&amp; much more.https://www.youtube.com/watch?v=YL8rXeNkXsQ #USPol #eupol #IranWar #USImperialism #Economy .",https://mastodon.social/@DrALJONES/116188924249644523,General Conflict,Pro-Iran,interview huge amount global oil amp gas pass strait hormuz particularly europe already start affect oil price alistair brooke unpacks flaw assumption u war iran would pan iran military strategy first exhaust israeli al interceptor war affect global resource flow economy amp much
2026-03-07T16:46:38.805Z,theseeduneed,#freeonis reporting from the world stage.https://www.youtube.com/watch?v=Tj0OJedEXHM#Ukraine #CloseOurSky #Trump #middleEast #Iran #IranWar #USA,https://mastodon.social/@theseeduneed/116188905393360868,General Conflict,Neutral,report world stage
2026-03-07T16:44:37.000Z,lostgen,@Lazarou when i hear bomber i think defensive #IranWar #UKPol #UKpolitics #Labour #War #USA #Israel #WWIII #EpsteinClass,https://det.social/@lostgen/116188897413887883,General Conflict,Pro-Iran,hear bomber think defensive
2026-03-07T16:44:06.118Z,arniedxer.bsky.social,"9465 kHz: BBC Emergency Service to #Iran in Farsi, changed freq again, from 9770 back to originally listed 9465. Still via Woofferton🇬🇧 as the signal is MASSIVE here in Poland 🔥 #shortwave #IranWar #WARINIRAN",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mgibkg6vnk2t,General Conflict,Neutral,khz bic emergency service farsi change freq back originally list still via woofer united kingdom signal massive poland
2026-03-07T16:41:37.000Z,ArthurZork,"There's also a coalition of organizations continuing protests against Trump's #IranWar across the US if you want to exercise your constitutional rights in person too, but for your own safety please carefully read the preparation advice of your State's local organizers!!! Trump's goons are arresting, assaulting, gassing &amp; shooting innocent protestors, so it's worth considering other safer ways to show your support like donating to these orgs or volunteering. https://www.answercoalition.org/iran",https://mstdn.party/@ArthurZork/116188885618065592,Protest/Activism,Pro-Iran,also coalition organization continue protest trump across u want exercise constitutional right person safety please carefully read preparation advice state local organizer trump goon arrest assault gas amp shoot innocent protestors worth consider safe way show support like donate org volunteer
2026-03-07T15:43:39.000Z,metro.co.uk,Influencer ‘stranded’ due to Iran war because he refuses to fly economy class  https://fed.brid.gy/r/https://metro.co.uk/2026/03/07/influencer-stranded-due-iran-war-refuses-fly-economy-class-27283751/,https://fed.brid.gy/r/https://metro.co.uk/2026/03/07/influencer-stranded-due-iran-war-refuses-fly-economy-class-27283751/,General Conflict,Neutral,influence strand due iran war refuse fly economy class
2026-03-07T16:32:11.596Z,Lazarou,What a shit-show....#KeirStarmer #Starmer #YvetteCooper #EdMilliband #ShabanaMahmood #RachelReaves #EpsteinClass #Labour #IranWar,https://mastodon.social/@Lazarou/116188848560146177,General Conflict,Neutral,shit show
2026-03-07T16:29:02.000Z,mmm,Everybody in the US now pays a dollar more a gallon for gas because Trump wants us to stop talking about how he raped a 13 year old. #Iran #Epstein #IranWar #EpsteinWar #Trump #ICE #Vote,https://mastodon.sdf.org/@mmm/116188836192880231,General Conflict,Neutral,everybody u pay dollar gallon gas trump want u stop talk raped year old
2026-03-07T16:27:25.517Z,Lazarou,This &quot;Defensive action&quot; lie is looking paper thin.Another of Labour&#39;s &#39;illegal wars&#39; that they&#39;re dragging this nation into....how Epstein Class of them. https://www.theguardian.com/world/2026/mar/07/us-bomber-lands-in-uk-after-warning-of-surge-in-strikes-on-iran#IranWar #UKPol #UKpolitics #Labour #War #USA #Israel #WWIII #EpsteinClass,https://mastodon.social/@Lazarou/116188829810681943,General Conflict,Anti-Iran,defensive action lie look paper thin another labours illegal war drag nation epstein class
